Type,, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label,Type
1,135240,80,100099790,6,7,383,11595,365,0,63.83333333,147.5702093,4344,0,1656.428571,1947.638216,119.6605907,0.129870402,8341649.167,28800000.0,99900000,62,100000000,20000000.0,44700000.0,99900000,990,100000000,16700000.0,40800000.0,99900000,92,0,0,0,0,164,232,0.059940186,0.069930217,0,4344,856.0,1565.029417,2449317.077,1,0,0,0,0,0,0,0,1,921.8461538,63.83333333,1656.428571,164,0,0,0,0,0,0,6,383,7,11595,0,235,3,20,11982.0,0.0,11982,11982,99900000.0,0.0,99900000,99900000,DoS Hulk,1
1,329623,80,6,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,2.0,0.0,2,2,6,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,128,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,208527,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,152270,80,84805064,6,6,336,11595,318,0,56.0,128.3869152,8688,0,1932.5,3506.021777,140.6873533,0.141500984,7709551.273,25500000.0,84600000,2,84700000,16900000.0,37800000.0,84600000,2,84800000,17000000.0,37800000.0,84600000,50,0,0,0,0,164,200,0.070750492,0.070750492,0,8688,918.2307692,2466.587189,6084052.359,1,0,0,0,0,0,0,0,1,994.75,56.0,1932.5,164,0,0,0,0,0,0,6,336,6,11595,0,235,3,20,9986.0,0.0,9986,9986,84600000.0,0.0,84600000,84600000,DoS Hulk,1
1,279926,80,98699328,6,7,358,11595,340,0,59.66666667,137.3661773,5792,0,1656.428571,2120.732252,121.1051812,0.131713156,8224944.0,28500000.0,98600000,2,98600000,19700000.0,44100000.0,98600000,2,98700000,16400000.0,40300000.0,98600000,14,0,0,0,0,164,232,0.060790687,0.070922469,0,5792,854.2142857,1666.214419,2776270.489,1,0,0,0,0,0,0,0,1,919.9230769,59.66666667,1656.428571,164,0,0,0,0,0,0,6,358,7,11595,0,235,3,20,9012.0,0.0,9012,9012,98600000.0,0.0,98600000,98600000,DoS Hulk,1
1,106857,80,84946328,5,8,367,11595,355,0,73.4,157.4477691,4344,0,1449.375,1729.380148,140.8183294,0.15303781,7078860.667,24500000.0,84800000,3,84800000,21200000.0,42400000.0,84800000,3,84900000,12100000.0,32000000.0,84800000,48,0,0,0,0,144,264,0.058860696,0.094177114,0,4344,854.8571429,1458.02806,2125845.824,1,0,0,0,0,0,0,0,1,920.6153846,73.4,1449.375,144,0,0,0,0,0,0,5,367,8,11595,0,235,2,20,2087.0,0.0,2087,2087,84800000.0,0.0,84800000,84800000,DoS Hulk,1
1,118312,80,98350763,7,5,341,11595,335,0,48.71428571,126.259936,8688,0,2319.0,3774.237539,121.3615394,0.122012272,8940978.455,29600000.0,98300000,2,98300000,16400000.0,40100000.0,98300000,2,20499,5124.75,5900.031377,11130,51,0,0,0,0,220,168,0.071173825,0.050838446,0,8688,918.1538462,2466.803899,6085121.474,0,0,0,0,1,0,0,0,0,994.6666667,48.71428571,2319.0,220,0,0,0,0,0,0,7,341,5,11595,274,235,2,20,1025.0,0.0,1025,1025,98300000.0,0.0,98300000,98300000,DoS Hulk,1
1,150001,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,120153,80,83464147,9,5,342,11595,342,0,38.0,114.0,7240,0,2319.0,3331.638186,143.0194931,0.167736693,6420319.0,23100000.0,83300000,0,83300000,10400000.0,29500000.0,83300000,0,143346,35836.5,63832.07122,131223,85,0,0,0,0,296,168,0.107830731,0.059905962,0,7240,795.8,2102.8137,4421825.457,0,0,0,0,1,0,0,0,0,852.6428571,38.0,2319.0,296,0,0,0,0,0,0,9,342,5,11595,274,235,1,32,989.0,0.0,989,989,83300000.0,0.0,83300000,83300000,DoS Hulk,1
1,87079,80,14599,3,6,323,11595,323,0,107.6666667,186.4841369,7240,0,1932.5,2695.639126,816357.2847,616.4805809,1824.875,3801.783658,10848,6,11042,5521.0,7799.387796,11036,6,14411,2882.2,4660.337831,10877,70,0,0,0,0,104,200,205.493527,410.9870539,0,7240,1191.8,2227.109377,4960016.178,0,0,0,1,0,0,0,0,2,1324.222222,107.6666667,1932.5,104,0,0,0,0,0,0,3,323,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,160901,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,268235,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,231352,80,100223778,8,7,360,11595,360,0,45.0,127.2792206,5792,0,1656.428571,1947.638216,119.2830707,0.149665082,7158841.286,26700000.0,100000000,1,100000000,14300000.0,37800000.0,100000000,1,183525,30587.5,71346.3908,176115,14,0,0,0,0,264,232,0.079821377,0.069843705,0,5792,747.1875,1486.89902,2210868.696,0,0,0,0,1,0,0,0,0,797.0,45.0,1656.428571,264,0,0,0,0,0,0,8,360,7,11595,251,235,1,32,979.0,0.0,979,979,100000000.0,0.0,100000000,100000000,DoS Hulk,1
1,299136,80,98943272,9,7,397,11595,397,0,44.11111111,132.3333333,5792,0,1656.428571,2119.480114,121.2007624,0.161708822,6596218.133,25500000.0,98900000,1,98900000,12400000.0,35000000.0,98900000,1,2018,336.3333333,614.3525589,1582,2,0,0,0,0,296,232,0.090961213,0.07074761,0,5792,705.4117647,1538.216827,2366111.007,0,0,0,0,1,0,0,0,0,749.5,44.11111111,1656.428571,296,0,0,0,0,0,0,9,397,7,11595,251,235,1,32,990.0,0.0,990,990,98900000.0,0.0,98900000,98900000,DoS Hulk,1
1,153507,80,98249672,8,6,342,11595,342,0,42.75,120.9152596,5792,0,1932.5,2537.820147,121.4965888,0.142494114,7557667.077,27200000.0,98200000,0,98200000,14000000.0,37100000.0,98200000,0,3295,659.0,1248.527933,2890,48,0,0,0,0,264,200,0.081425208,0.061068906,0,5792,795.8,1797.368958,3230535.171,0,0,0,0,1,0,0,0,0,852.6428571,42.75,1932.5,264,0,0,0,0,0,0,8,342,6,11595,251,235,1,32,1004.0,0.0,1004,1004,98200000.0,0.0,98200000,98200000,DoS Hulk,1
1,265766,80,307,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6514.65798,307.0,0.0,307,307,307,307.0,0.0,307,307,0,0.0,0.0,0,0,0,0,0,0,64,0,6514.65798,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,280069,80,988,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2024.291498,988.0,0.0,988,988,988,988.0,0.0,988,988,0,0.0,0.0,0,0,0,0,0,0,64,0,2024.291498,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,88102,80,35677,3,6,345,11595,345,0,115.0,199.1858429,5792,0,1932.5,2181.008184,334669.3948,252.263363,4459.625,8866.907336,24291,46,11046,5523.0,7741.40504,10997,49,35605,7121.0,10701.14566,24291,46,0,0,0,0,104,200,84.08778765,168.1755753,0,5792,1194.0,1887.207991,3561554.0,0,0,0,1,0,0,0,0,2,1326.666667,115.0,1932.5,104,0,0,0,0,0,0,3,345,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,28328,80,17059930,4,3,239,0,231,0,59.75,114.2289368,0,0,0.0,0.0,14.00943615,0.410318213,2843321.667,6964284.563,17100000,93,17100000,5686612.333,9848955.89,17100000,131,17100000,8529918.0,12100000.0,17100000,635,0,0,0,0,136,104,0.234467551,0.175850663,0,231,29.875,81.31497402,6612.125,0,0,0,1,0,0,0,0,0,34.14285714,59.75,0.0,136,0,0,0,0,0,0,4,239,3,0,29200,235,2,32,729.0,0.0,729,729,17100000.0,0.0,17100000,17100000,DoS slowloris,1
1,261204,80,997,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2006.018054,997.0,0.0,997,997,997,997.0,0.0,997,997,0,0.0,0.0,0,0,0,0,0,0,64,0,2006.018054,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,283631,80,100091714,9,5,357,11595,357,0,39.66666667,119.0,8688,0,2319.0,3774.237539,119.4104839,0.139871718,7699362.615,27700000.0,99900000,0,100000000,12500000.0,35300000.0,99900000,0,146468,36617.0,65188.93877,134027,85,0,0,0,0,296,168,0.089917533,0.049954185,0,8688,796.8,2306.394471,5319455.457,0,0,0,0,1,0,0,0,0,853.7142857,39.66666667,2319.0,296,0,0,0,0,0,0,9,357,5,11595,251,235,1,32,2039.0,0.0,2039,2039,99900000.0,0.0,99900000,99900000,DoS Hulk,1
1,238612,80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,248016,80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,71170,80,63101286,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110932763,10500000.0,11900000.0,32100000,997713,63100000,10500000.0,11900000.0,32100000,997713,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110932763,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7005487.0,0.0,7005487,7005487,18700000.0,12200000.0,32100000,8016108,DoS Slowhttptest,1
1,103235,80,98337815,5,7,370,11595,358,0,74.0,158.7891684,4355,0,1656.428571,2121.983652,121.6724207,0.122028337,8939801.364,29600000.0,98300000,15,98300000,24600000.0,49200000.0,98300000,48,98300000,16400000.0,40100000.0,98300000,15,0,0,0,0,144,232,0.05084514,0.071183196,0,4355,920.8461538,1715.80884,2943999.974,1,0,0,0,0,0,0,0,1,997.5833333,74.0,1656.428571,144,0,0,0,0,0,0,5,370,7,11595,0,235,2,20,13004.0,0.0,13004,13004,98300000.0,0.0,98300000,98300000,DoS Hulk,1
1,636200,80,18066629,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110701338,18100000.0,0.0,18100000,18100000,18100000,18100000.0,0.0,18100000,18100000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.110701338,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,18100000.0,0.0,18100000,18100000,DoS GoldenEye,1
1,129140,80,82016190,6,7,385,11595,367,0,64.16666667,148.3865448,4344,0,1656.428571,1760.597234,146.0687213,0.15850529,6834682.5,23600000.0,81900000,2,81900000,16400000.0,36600000.0,81900000,4,82000000,13700000.0,33400000.0,81900000,48,0,0,0,0,164,232,0.073156288,0.085349002,0,4344,856.1428571,1459.125389,2129046.901,1,0,0,0,0,0,0,0,1,922.0,64.16666667,1656.428571,164,0,0,0,0,0,0,6,385,7,11595,0,235,3,20,3242.0,0.0,3242,3242,81900000.0,0.0,81900000,81900000,DoS Hulk,1
1,245857,80,99551740,7,6,371,11595,371,0,53.0,140.2248195,4344,0,1932.5,1754.831473,120.1988032,0.130585362,8295978.333,28700000.0,99400000,1,99400000,16600000.0,40600000.0,99400000,1,128490,25698.0,51903.37043,118230,48,0,0,0,0,232,200,0.070315195,0.060270167,0,4344,854.7142857,1460.10102,2131894.989,0,0,0,0,1,0,0,0,0,920.4615385,53.0,1932.5,232,0,0,0,0,0,0,7,371,6,11595,274,235,1,32,5.0,0.0,5,5,99400000.0,0.0,99400000,99400000,DoS Hulk,1
1,222968,80,98320084,6,5,361,11595,361,0,60.16666667,147.3776329,5803,0,2319.0,3175.423909,121.6028253,0.111879481,9832008.4,31100000.0,98300000,1,98300000,19700000.0,44000000.0,98300000,1,2829,707.25,976.6863621,2139,2,0,0,0,0,200,168,0.061025172,0.05085431,0,5803,996.3333333,2244.999143,5040021.152,0,0,0,0,1,0,0,0,0,1086.909091,60.16666667,2319.0,200,0,0,0,0,0,0,6,361,5,11595,274,235,1,32,5.0,0.0,5,5,98300000.0,0.0,98300000,98300000,DoS Hulk,1
1,272182,80,115995834,6,6,389,11595,377,0,64.83333333,152.9580553,7251,0,1932.5,3131.772645,103.3140552,0.103451991,10500000.0,30000000.0,100000000,4,116000000,23200000.0,43500000.0,100000000,81,116000000,23200000.0,51900000.0,116000000,4,0,0,0,0,184,200,0.051725996,0.051725996,0,7251,922.3076923,2245.942727,5044258.731,1,0,0,0,0,0,0,0,1,999.1666667,64.83333333,1932.5,184,0,0,0,0,0,0,6,389,6,11595,0,235,2,20,11994.0,0.0,11994,11994,58000000.0,59300000.0,100000000,16000000,DoS Hulk,1
1,260534,80,98399928,7,6,334,11595,334,0,47.71428571,126.240134,5792,0,1932.5,2535.308403,121.2297635,0.132113918,8199994.0,28400000.0,98400000,3,98400000,16400000.0,40200000.0,98400000,3,3645,729.0,1406.709103,3243,42,0,0,0,0,232,200,0.071138263,0.060975654,0,5792,852.0714286,1850.02031,3422575.148,0,0,0,0,1,0,0,0,0,917.6153846,47.71428571,1932.5,232,0,0,0,0,0,0,7,334,6,11595,251,235,1,32,1003.0,0.0,1003,1003,98400000.0,0.0,98400000,98400000,DoS Hulk,1
1,96619,80,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,119992,80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,154798,80,98481924,8,7,293,11595,293,0,36.625,103.5911434,4344,0,1656.428571,1757.579003,120.7125076,0.152312215,7034423.143,26300000.0,98300000,1,98300000,14000000.0,37200000.0,98300000,1,150673,25112.16667,55557.6044,138093,14,0,0,0,0,264,232,0.081233181,0.071079034,0,4344,743.0,1390.296323,1932923.867,0,0,0,0,1,0,0,0,0,792.5333333,36.625,1656.428571,264,0,0,0,0,0,0,8,293,7,11595,274,235,1,32,6.0,0.0,6,6,98300000.0,0.0,98300000,98300000,DoS Hulk,1
1,302857,80,12984,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,924.2144177,231.0536044,6492.0,9155.618603,12966,18,12984,12984.0,0.0,12984,12984,0,0.0,0.0,0,0,0,0,0,0,40,32,154.0357363,77.01786815,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,323189,80,10986,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1092.29929,273.0748225,5493.0,7689.079139,10930,56,10986,10986.0,0.0,10986,10986,0,0.0,0.0,0,0,0,0,0,0,40,32,182.0498817,91.02494083,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,281483,80,86019031,7,7,824,11595,412,0,117.7142857,201.035415,4344,0,1656.428571,1757.579003,144.3750279,0.162754682,6616848.538,23700000.0,85700000,4,85900000,14300000.0,34900000.0,85700000,4,363093,60515.5,98513.37518,230011,15,0,0,0,0,232,232,0.081377341,0.081377341,0,4344,827.9333333,1409.107543,1985584.067,0,0,0,0,1,0,0,0,1,887.0714286,117.7142857,1656.428571,232,0,0,0,0,0,0,7,824,7,11595,274,235,2,32,476.0,0.0,476,476,85700000.0,0.0,85700000,85700000,DoS Hulk,1
1,138778,80,100494745,10,6,1167,11595,389,0,116.7,187.9048518,5792,0,1932.5,2362.781391,126.9917148,0.159212305,6699649.667,25800000.0,99900000,1,100000000,11200000.0,33300000.0,99900000,1,560489,112097.8,183630.5092,422991,2,0,0,0,0,328,200,0.099507691,0.059704614,0,5792,750.7058824,1604.572987,2574654.471,0,0,0,0,1,0,0,0,0,797.625,116.7,1932.5,328,0,0,0,0,0,0,10,1167,6,11595,274,235,3,32,1007.0,0.0,1007,1007,99900000.0,0.0,99900000,99900000,DoS Hulk,1
1,229769,80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,180362,80,99025706,8,6,299,11595,299,0,37.375,105.7124638,4344,0,1932.5,1754.831473,120.1102267,0.141377432,7617362.0,27400000.0,98900000,1,98900000,14100000.0,37400000.0,98900000,1,152420,30484.0,61528.92075,140164,32,0,0,0,0,264,200,0.080787104,0.060590328,0,4344,792.9333333,1425.852049,2033054.067,0,0,0,0,1,0,0,0,0,849.5714286,37.375,1932.5,264,0,0,0,0,0,0,8,299,6,11595,274,235,1,32,1984.0,0.0,1984,1984,98900000.0,0.0,98900000,98900000,DoS Hulk,1
1,148952,80,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,154366,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,140497,80,99018271,9,7,1230,11595,410,0,136.6666667,205.0,5792,0,1656.428571,2118.227235,129.5215506,0.16158634,6601218.067,25400000.0,98500000,1,98900000,12400000.0,34800000.0,98500000,1,563999,93999.83333,174807.1865,435085,13,0,0,0,0,296,232,0.090892316,0.070694024,0,5792,754.4117647,1519.798056,2309786.132,0,0,0,0,1,0,0,0,0,801.5625,136.6666667,1656.428571,296,0,0,0,0,0,0,9,1230,7,11595,274,235,3,32,1047.0,0.0,1047,1047,98500000.0,0.0,98500000,98500000,DoS Hulk,1
1,142239,80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,327652,80,2030,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2955.665025,406.0,540.7240516,1022,1,2030,406.0,540.7240516,1022,1,0,0.0,0.0,0,0,0,0,0,0,192,0,2955.665025,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,192,0,0,0,0,0,0,6,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,290087,80,83950271,6,6,353,11595,353,0,58.83333333,144.1116465,5792,0,1932.5,2179.547086,142.3223518,0.142941766,7631842.818,25300000.0,83800000,2,83800000,16800000.0,37500000.0,83800000,2,133450,26690.0,55667.83917,126135,92,0,0,0,0,200,200,0.071470883,0.071470883,0,5792,919.0769231,1715.200254,2941911.91,0,0,0,0,1,0,0,0,1,995.6666667,58.83333333,1932.5,200,0,0,0,0,0,0,6,353,6,11595,251,235,1,32,5.0,0.0,5,5,83800000.0,0.0,83800000,83800000,DoS Hulk,1
1,305681,80,989,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6066.734075,197.8,436.7055072,979,1,989,197.8,436.7055072,979,1,0,0.0,0.0,0,0,0,0,0,0,192,0,6066.734075,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,192,0,0,0,0,0,0,6,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,197422,80,100593759,6,7,764,11595,376,0,127.3333333,192.6350608,5792,0,1656.428571,2120.732252,122.8605047,0.129232669,8382813.25,28900000.0,100000000,11,100000000,20100000.0,44800000.0,100000000,11,101000000,16800000.0,40900000.0,100000000,47,0,0,0,0,176,232,0.059645847,0.069586822,0,5792,883.2142857,1653.742524,2734864.335,1,0,0,0,0,0,0,0,1,951.1538462,127.3333333,1656.428571,176,0,0,0,0,0,0,6,764,7,11595,0,235,3,20,11014.0,0.0,11014,11014,100000000.0,0.0,100000000,100000000,DoS Hulk,1
1,123394,80,84666178,6,7,353,11595,335,0,58.83333333,135.3254103,5792,0,1656.428571,2120.732252,141.1189247,0.153544193,7055514.833,24400000.0,84500000,4,84500000,16900000.0,37800000.0,84500000,4,84700000,14100000.0,34500000.0,84500000,46,0,0,0,0,164,232,0.070866551,0.082677643,0,5792,853.8571429,1666.333647,2776667.824,1,0,0,0,0,0,0,0,1,919.5384615,58.83333333,1656.428571,164,0,0,0,0,0,0,6,353,7,11595,0,235,3,20,9977.0,0.0,9977,9977,84500000.0,0.0,84500000,84500000,DoS Hulk,1
1,295044,80,10984,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1638.747269,364.1660597,3661.333333,3995.685715,7998,129,10984,5492.0,3544.019187,7998,2986,0,0.0,0.0,0,0,0,0,0,0,60,32,273.1245448,91.04151493,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,246900,80,19912,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,602.6516673,200.8838891,6637.333333,8740.085259,16553,52,3359,3359.0,0.0,3359,3359,19860,19860.0,0.0,19860,19860,0,0,0,0,40,64,100.4419446,100.4419446,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
